C2|~erm-117_1|erm-117_1|LCP|Li_2025|k141_111806_seq1_1	erm	L	C	P	Li_2025	Li_2025-erm_type_a|chicken|k141_111806_seq1_1	L	
C2|~blaA1-310_1|blaA1-310_1|LCP|Li_2025|k141_319157_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k141_319157_seq1_1	L	
C2|~blaA1-312_1|blaA1-312_1|LCP|Li_2025|k119_372786_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k119_372786_seq1_1	L	
C2|~blaA1-313_1|blaA1-313_1|LCP|Li_2025|k119_253852_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k119_253852_seq1_1	L	
C2|~blaA1-315_1|blaA1-315_1|LCP|Li_2025|k141_186257_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k141_186257_seq1_1	L	
C2|~erm-118_1|erm-118_1|LCP|Li_2025|k141_325258_seq1_1	erm	L	C	P	Li_2025	Li_2025-erm_type_f|cattle|k141_325258_seq1_1	L	
C2|~blaB3-260_1|blaB3-260_1|LCP|Li_2025|k141_3951802_seq1_1	blaB3	L	C	P	Li_2025	Li_2025-class_b_3|cattle|k141_3951802_seq1_1	L	
C2|~blaB3-261_1|blaB3-261_1|LCP|Li_2025|k141_1349587_seq1_1	blaB3	L	C	P	Li_2025	Li_2025-class_b_3|cattle|k141_1349587_seq1_1	L	
C2|~blaB3-262_1|blaB3-262_1|LCP|Li_2025|k141_1022865_seq1_1	blaB3	L	C	P	Li_2025	Li_2025-class_b_3|cattle|k141_1022865_seq1_1	L	
C2|~blaB3-264_1|blaB3-264_1|LCP|Li_2025|k141_386591_seq1_1	blaB3	L	C	P	Li_2025	Li_2025-class_b_3|cattle|k141_386591_seq1_1	L	
C2|~blaB3-265_1|blaB3-265_1|LCP|Li_2025|k141_591886_seq1_1	blaB3	L	C	P	Li_2025	Li_2025-class_b_3|cattle|k141_591886_seq1_1	L	
C2|~blaA1-316_1|blaA1-316_1|LCP|Li_2025|k141_225168_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|cattle|k141_225168_seq1_1	L	
C2|~blaA1-317_1|blaA1-317_1|LCP|Li_2025|k141_840614_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|cattle|k141_840614_seq1_1	L	
C2|~blaA1-318_1|blaA1-318_1|LCP|Li_2025|k141_312051_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|cattle|k141_312051_seq1_1	L	
C2|~blaB3-266_1|blaB3-266_1|LCP|CocheMiranda_2026|CocheMiranda_2026_397866_len_363_MetaAn_3	blaB3	L	C	P	CocheMiranda_2026	CocheMiranda_2026-fARgene_CocheMiranda_2026.faa_class_b_3-CocheMiranda_2026_397866_len_363_MetaAn_3	L	
C2|~blaB3-fARgene_16|blaB3-fARgene_16|LCP|CocheMiranda_2026|CocheMiranda_2026_SPA_MetaAn_53_l327_st1960_e2940_se	blaB3	L	C	P	CocheMiranda_2026	CocheMiranda_2026-fARgene_CocheMiranda_2026.faa_class_b_3-CocheMiranda_2026_SPA_MetaAn_53_l327_st1960_e2940_se-1_ID=8796_3	L	
C2|~blaB3-267_1|blaB3-267_1|LCP|CocheMiranda_2026|CocheMiranda_2026_3068210_len_306_MetaAn_61	blaB3	L	C	P	CocheMiranda_2026	CocheMiranda_2026-fARgene_CocheMiranda_2026.faa_class_b_3-CocheMiranda_2026_3068210_len_306_MetaAn_61	L	
C2|~blaB3-268_1|blaB3-268_1|LCP|CocheMiranda_2026|CocheMiranda_2026_13123245_len_306_MetaAn_47	blaB3	L	C	P	CocheMiranda_2026	CocheMiranda_2026-fARgene_CocheMiranda_2026.faa_class_b_3-CocheMiranda_2026_13123245_len_306_MetaAn_47	L	
C2|~blaA1-fARgene_18|blaA1-fARgene_18|LCP|CocheMiranda_2026|CocheMiranda_2026_SPA_MetaAn_23_l308_st39184_e40107_se	blaA1	L	C	P	CocheMiranda_2026	CocheMiranda_2026-fARgene_CocheMiranda_2026.faa_class_a-CocheMiranda_2026_SPA_MetaAn_23_l308_st39184_e40107_se-1_ID=195_42	L	
C2|~blaA1-321_1|blaA1-321_1|LCP|Victor_2025|SeFCLASS_a_sequ19ence	blaA1	L	C	P	Victor_2025	Victor_2025-SeFCLASS_a_sequ19ence	L	
C2|~erm-119_1|erm-119_1|LCP|Victor_2025|HoAERM_ermtype_sequ4ence	erm	L	C	P	Victor_2025	Victor_2025-HoAERM_ermtype_sequ4ence	L	
C2|~blaA1-323_1|blaA1-323_1|LCP|Victor_2025|HoACLASS_a_sequ62ence	blaA1	L	C	P	Victor_2025	Victor_2025-HoACLASS_a_sequ62ence	L	
C2|~blaA1-324_1|blaA1-324_1|LCP|Victor_2025|HiFCLASS_a_sequ40ence	blaA1	L	C	P	Victor_2025	Victor_2025-HiFCLASS_a_sequ40ence	L	
C2|~blaC-214_1|blaC-214_1|LCS|Ruppe_2019|MC3.MG12.AS1.GP1.C26187.G2	blaC	L	C	S	Ruppe_2019	Ruppe_2019-1|270315|17|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG12.AS1.GP1.C26187.G2|blac	L	
C2|~blaB3-271_1|blaB3-271_1|LCS|Ruppe_2019|MC3.MG64.AS1.GP1.C8855.G10	blaB3	L	C	S	Ruppe_2019	Ruppe_2019-1|3508746|16|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG64.AS1.GP1.C8855.G10|blab3	L	
C2|~blaB3-272_1|blaB3-272_1|LCS|Ruppe_2019|MC3.MG61.AS1.GP1.C22996.G14	blaB3	L	C	S	Ruppe_2019	Ruppe_2019-1|3485821|16|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG61.AS1.GP1.C22996.G14|blab3	L	
C2|~blaB1-99_1|blaB1-99_1|LCS|Ruppe_2019|MC3.MG144.AS1.GP1.C20201.G7	blaB1	L	C	S	Ruppe_2019	Ruppe_2019-1|677572|14|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG144.AS1.GP1.C20201.G7|blab1	L	
C2|~blaB-22_1|blaB-22_1|LCS|Ruppe_2019|S05_CZ_16_KJ692176_1_4	blaB	L	C	S	Ruppe_2019	Ruppe_2019-3|3874004|13|ARD-Forsberg-gene-catalog|S05_CZ_16_KJ692176_1_4|blab	L	
C2|~blaA-399_1|blaA-399_1|LCS|Ruppe_2019|S07_CZ_12_KJ693184_1_3	blaA	L	C	S	Ruppe_2019	Ruppe_2019-3|3873852|12|ARD-Forsberg-gene-catalog|S07_CZ_12_KJ693184_1_3|blaa	L	
C2|~blaA-400_1|blaA-400_1|LCS|Ruppe_2019|MC3.MG365.AS1.GP1.C28955.G20	blaA	L	C	S	Ruppe_2019	Ruppe_2019-1|2860140|12|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG365.AS1.GP1.C28955.G20|blaa	L	
C2|~blaA-401_1|blaA-401_1|LCS|Ruppe_2019|MC3.MG3.AS1.GP1.C550.G6	blaA	L	C	S	Ruppe_2019	Ruppe_2019-1|2101254|12|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG3.AS1.GP1.C550.G6|blaa	L	
C2|~erm-120_1|erm-120_1|LCP|Li_2025|k141_875520_seq1_1	erm	L	C	P	Li_2025	Li_2025-erm_type_f|swine|k141_875520_seq1_1	L	
C2|~erm-121_1|erm-121_1|LCP|Li_2025|k141_866342_seq1_1	erm	L	C	P	Li_2025	Li_2025-erm_type_f|swine|k141_866342_seq1_1	L	
C2|~blaD2-151_1|blaD2-151_1|LCP|Li_2025|k141_75400_seq1_1	blaD2	L	C	P	Li_2025	Li_2025-class_d_2|swine|k141_75400_seq1_1	L	
C2|~blaB3-274_1|blaB3-274_1|LCP|Li_2025|k141_319719_seq1_1	blaB3	L	C	P	Li_2025	Li_2025-class_b_3|swine|k141_319719_seq1_1	L	
C2|~blaA1-325_1|blaA1-325_1|LCP|Li_2025|k141_376199_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|swine|k141_376199_seq1_1	L	
C2|~mph-40_1|mph-40_1|LCP|Li_2025|k141_461865_seq1_1	mph	L	C	P	Li_2025	Li_2025-mph|chicken|k141_461865_seq1_1	L	
C2|~mph-41_1|mph-41_1|LCP|Li_2025|k141_245071_seq1_1	mph	L	C	P	Li_2025	Li_2025-mph|chicken|k141_245071_seq1_1	L	
C2|~erm-122_1|erm-122_1|LCP|Li_2025|k141_36780_seq1_1	erm	L	C	P	Li_2025	Li_2025-erm_type_a|chicken|k141_36780_seq1_1	L	
C2|~blaA1-327_1|blaA1-327_1|LCP|Li_2025|k141_493185_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k141_493185_seq1_1	L	
C2|~blaA1-328_1|blaA1-328_1|LCP|Li_2025|k141_137014_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k141_137014_seq1_1	L	
C2|~blaA1-329_1|blaA1-329_1|LCP|Li_2025|k141_909068_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k141_909068_seq1_1	L	
C2|~blaA1-331_1|blaA1-331_1|LCP|Li_2025|k141_285430_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k141_285430_seq1_1	L	
C2|~blaA1-332_1|blaA1-332_1|LCP|Li_2025|k141_178253_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k141_178253_seq1_1	L	
C2|~blaA1-333_1|blaA1-333_1|LCP|Li_2025|k141_202220_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k141_202220_seq1_1	L	
C2|~blaA1-334_1|blaA1-334_1|LCP|Li_2025|k119_38226_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k119_38226_seq1_1	L	
C2|~blaA1-335_1|blaA1-335_1|LCP|Li_2025|k141_123136_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k141_123136_seq1_1	L	
C2|~blaA1-337_1|blaA1-337_1|LCP|Li_2025|k141_61522_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k141_61522_seq1_1	L	
C2|~aph3p-40_1|aph3p-40_1|LCP|Li_2025|k141_747894_seq1_1	aph3p	L	C	P	Li_2025	Li_2025-aminoglycoside_model_h|cattle|k141_747894_seq1_1	L	
C2|~aph2b-30_1|aph2b-30_1|LCP|Li_2025|k141_61247_seq1_1	aph2b	L	C	P	Li_2025	Li_2025-aminoglycoside_model_g|cattle|k141_61247_seq1_1	L	
C2|~aac3-85_1|aac3-85_1|LCP|Li_2025|k141_1395800_seq1_1	aac3	L	C	P	Li_2025	Li_2025-aminoglycoside_model_c|cattle|k141_1395800_seq1_1	L	
C2|~mph-42_1|mph-42_1|LCP|Li_2025|k141_373218_seq1_1	mph	L	C	P	Li_2025	Li_2025-mph|cattle|k141_373218_seq1_1	L	
C2|~erm-123_1|erm-123_1|LCP|Li_2025|k141_444881_seq1_1	erm	L	C	P	Li_2025	Li_2025-erm_type_f|cattle|k141_444881_seq1_1	L	
C2|~blaD2-152_1|blaD2-152_1|LCP|Li_2025|k141_279435_seq1_1	blaD2	L	C	P	Li_2025	Li_2025-class_d_2|cattle|k141_279435_seq1_1	L	
C2|~blaB3-276_1|blaB3-276_1|LCP|Li_2025|k141_866804_seq1_1	blaB3	L	C	P	Li_2025	Li_2025-class_b_3|cattle|k141_866804_seq1_1	L	
C2|~blaA1-339_1|blaA1-339_1|LCP|Li_2025|k141_1081025_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|cattle|k141_1081025_seq1_1	L	
C2|~blaA1-340_1|blaA1-340_1|LCP|Li_2025|k141_24489_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|cattle|k141_24489_seq1_1	L	
C2|~blaA1-341_1|blaA1-341_1|LCP|Li_2025|k141_1377606_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|cattle|k141_1377606_seq1_1	L	
C2|~blaB3-fARgene_17|blaB3-fARgene_17|LCP|CocheMiranda_2026|CocheMiranda_2026_SPA_MetaAn_61_l305_st24_e938_se	blaB3	L	C	P	CocheMiranda_2026	CocheMiranda_2026-fARgene_CocheMiranda_2026.faa_class_b_3-CocheMiranda_2026_SPA_MetaAn_61_l305_st24_e938_se-1_ID=284666_1	L	
C2|~blaB3-278_1|blaB3-278_1|LCP|CocheMiranda_2026|CocheMiranda_2026_2298952_len_306_MetaAn_63	blaB3	L	C	P	CocheMiranda_2026	CocheMiranda_2026-fARgene_CocheMiranda_2026.faa_class_b_3-CocheMiranda_2026_2298952_len_306_MetaAn_63	L	
C2|~blaB3-279_1|blaB3-279_1|LCP|CocheMiranda_2026|CocheMiranda_2026_SPA_MetaAn_68_l325_st238_e1212_se1_ID=20115_1	blaB3	L	C	P	CocheMiranda_2026	CocheMiranda_2026-fARgene_CocheMiranda_2026.faa_class_b_3-CocheMiranda_2026_SPA_MetaAn_68_l325_st238_e1212_se1_ID=20115_1	L	
C2|~blaB3-fARgene_18|blaB3-fARgene_18|LCP|CocheMiranda_2026|CocheMiranda_2026_SPA_MetaAn_63_l301_st692_e1594_se	blaB3	L	C	P	CocheMiranda_2026	CocheMiranda_2026-fARgene_CocheMiranda_2026.faa_class_b_3-CocheMiranda_2026_SPA_MetaAn_63_l301_st692_e1594_se-1_ID=44068_2	L	
C2|~blaB3-fARgene_19|blaB3-fARgene_19|LCP|CocheMiranda_2026|CocheMiranda_2026_SPA_MetaAn_63_l301_st546_e1448_se	blaB3	L	C	P	CocheMiranda_2026	CocheMiranda_2026-fARgene_CocheMiranda_2026.faa_class_b_3-CocheMiranda_2026_SPA_MetaAn_63_l301_st546_e1448_se-1_ID=24951_2	L	
C2|~blaB3-282_1|blaB3-282_1|LCP|CocheMiranda_2026|CocheMiranda_2026_24605138_len_302_MetaAn_61	blaB3	L	C	P	CocheMiranda_2026	CocheMiranda_2026-fARgene_CocheMiranda_2026.faa_class_b_3-CocheMiranda_2026_24605138_len_302_MetaAn_61	L	
C2|~blaA1-342_1|blaA1-342_1|LCP|CocheMiranda_2026|CocheMiranda_2026_SPA_MetaAn_30_l304_st264_e1175_se1_ID=142871_2	blaA1	L	C	P	CocheMiranda_2026	CocheMiranda_2026-fARgene_CocheMiranda_2026.faa_class_a-CocheMiranda_2026_SPA_MetaAn_30_l304_st264_e1175_se1_ID=142871_2	L	
C2|~blaA1-346_1|blaA1-346_1|LCP|Victor_2025|SeFCLASS_a_sequ29ence	blaA1	L	C	P	Victor_2025	Victor_2025-SeFCLASS_a_sequ29ence	L	
C2|~blaA1-347_1|blaA1-347_1|LCP|Victor_2025|HoFCLASS_a_sequ34ence	blaA1	L	C	P	Victor_2025	Victor_2025-HoFCLASS_a_sequ34ence	L	
C2|~blaB-25_1|blaB-25_1|LCS|Ruppe_2019|S04_CX_10_KJ692087_1_3	blaB	L	C	S	Ruppe_2019	Ruppe_2019-3|3873995|13|ARD-Forsberg-gene-catalog|S04_CX_10_KJ692087_1_3|blab	L	
C2|~blaA-403_1|blaA-403_1|LCS|Ruppe_2019|MC3.MG355.AS1.GP1.C955.G4	blaA	L	C	S	Ruppe_2019	Ruppe_2019-1|2736558|12|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG355.AS1.GP1.C955.G4|blaa	L	
C2|~aph-90_1|aph-90_1|LCS|Ruppe_2019|MC3.MG212.AS1.GP1.C5763.G3	aph	L	C	S	Ruppe_2019	Ruppe_2019-1|1318034|8|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG212.AS1.GP1.C5763.G3|aph	L	
C2|~aph-91_1|aph-91_1|LCS|Ruppe_2019|MC3.MG181.AS1.GP1.C37040.G30	aph	L	C	S	Ruppe_2019	Ruppe_2019-1|1029951|8|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG181.AS1.GP1.C37040.G30|aph	L	
C2|~aph-92_1|aph-92_1|LCS|Ruppe_2019|MC3.MG140.AS1.GP1.C21989.G12	aph	L	C	S	Ruppe_2019	Ruppe_2019-1|630702|8|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG140.AS1.GP1.C21989.G12|aph	L	
C2|~aac3-86_1|aac3-86_1|LCS|Ruppe_2019|MC3.MG12.AS1.GP1.C77878.G10	aac3	L	C	S	Ruppe_2019	Ruppe_2019-1|324756|5|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG12.AS1.GP1.C77878.G10|aac3_2	L	
C2|~aph2b-31_1|aph2b-31_1|LCP|Li_2025|k141_431958_seq1_1	aph2b	L	C	P	Li_2025	Li_2025-aminoglycoside_model_g|swine|k141_431958_seq1_1	L	
C2|~mph-43_1|mph-43_1|LCP|Li_2025|k141_140312_seq1_1	mph	L	C	P	Li_2025	Li_2025-mph|swine|k141_140312_seq1_1	L	
C2|~mph-44_1|mph-44_1|LCP|Li_2025|k141_961298_seq1_1	mph	L	C	P	Li_2025	Li_2025-mph|swine|k141_961298_seq1_1	L	
C2|~erm-124_1|erm-124_1|LCP|Li_2025|k141_158290_seq1_1	erm	L	C	P	Li_2025	Li_2025-erm_type_a|swine|k141_158290_seq1_1	L	
C2|~blaB3-284_1|blaB3-284_1|LCP|Li_2025|k141_42156_seq1_1	blaB3	L	C	P	Li_2025	Li_2025-class_b_3|swine|k141_42156_seq1_1	L	
C2|~blaB3-285_1|blaB3-285_1|LCP|Li_2025|k141_1113325_seq1_1	blaB3	L	C	P	Li_2025	Li_2025-class_b_3|swine|k141_1113325_seq1_1	L	
C2|~blaA1-350_1|blaA1-350_1|LCP|Li_2025|k141_477801_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|swine|k141_477801_seq1_1	L	
C2|~blaA1-351_1|blaA1-351_1|LCP|Li_2025|k141_118119_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|swine|k141_118119_seq1_1	L	
C2|~mph-45_1|mph-45_1|LCP|Li_2025|k141_227300_seq1_1	mph	L	C	P	Li_2025	Li_2025-mph|chicken|k141_227300_seq1_1	L	
C2|~blaA1-353_1|blaA1-353_1|LCP|Li_2025|k141_518485_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k141_518485_seq1_1	L	
C2|~blaA1-354_1|blaA1-354_1|LCP|Li_2025|k141_196732_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k141_196732_seq1_1	L	
C2|~blaA1-355_1|blaA1-355_1|LCP|Li_2025|k141_5412_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k141_5412_seq1_1	L	
C2|~blaA1-357_1|blaA1-357_1|LCP|Li_2025|k141_597877_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k141_597877_seq1_1	L	
C2|~aph3p-41_1|aph3p-41_1|LCP|Li_2025|k141_2076293_seq1_1	aph3p	L	C	P	Li_2025	Li_2025-aminoglycoside_model_h|cattle|k141_2076293_seq1_1	L	
C2|~aph3p-42_1|aph3p-42_1|LCP|Li_2025|k141_1026635_seq1_1	aph3p	L	C	P	Li_2025	Li_2025-aminoglycoside_model_h|cattle|k141_1026635_seq1_1	L	
C2|~blaB3-286_1|blaB3-286_1|LCP|Li_2025|k141_437968_seq1_1	blaB3	L	C	P	Li_2025	Li_2025-class_b_3|cattle|k141_437968_seq1_1	L	
C2|~blaB3-287_1|blaB3-287_1|LCP|Li_2025|k141_1117700_seq1_1	blaB3	L	C	P	Li_2025	Li_2025-class_b_3|cattle|k141_1117700_seq1_1	L	
C2|~blaB3-288_1|blaB3-288_1|LCP|Li_2025|k141_37131_seq1_1	blaB3	L	C	P	Li_2025	Li_2025-class_b_3|cattle|k141_37131_seq1_1	L	
C2|~blaA1-360_1|blaA1-360_1|LCP|Li_2025|k141_230462_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|cattle|k141_230462_seq1_1	L	
C2|~blaA1-361_1|blaA1-361_1|LCP|Li_2025|k141_262131_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|cattle|k141_262131_seq1_1	L	
C2|~blaA1-363_1|blaA1-363_1|LCP|Li_2025|k141_10861_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|cattle|k141_10861_seq1_1	L	
C2|~blaA1-364_1|blaA1-364_1|LCP|Li_2025|k141_428129_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|cattle|k141_428129_seq1_1	L	
C2|~blaA1-365_1|blaA1-365_1|LCP|Li_2025|k141_598234_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|cattle|k141_598234_seq1_1	L	
C2|~blaA1-366_1|blaA1-366_1|LCP|Li_2025|k141_371442_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|cattle|k141_371442_seq1_1	L	
C2|~blaB3-291_1|blaB3-291_1|LCP|CocheMiranda_2026|CocheMiranda_2026_SPA_MetaAn_45_l305_st895_e1809_se1_ID=25891_2	blaB3	L	C	P	CocheMiranda_2026	CocheMiranda_2026-fARgene_CocheMiranda_2026.faa_class_b_3-CocheMiranda_2026_SPA_MetaAn_45_l305_st895_e1809_se1_ID=25891_2	L	
C2|~blaB3-292_1|blaB3-292_1|LCP|CocheMiranda_2026|CocheMiranda_2026_45804876_len_301_MetaAn_17	blaB3	L	C	P	CocheMiranda_2026	CocheMiranda_2026-fARgene_CocheMiranda_2026.faa_class_b_3-CocheMiranda_2026_45804876_len_301_MetaAn_17	L	
C2|~blaB3-293_1|blaB3-293_1|LCP|CocheMiranda_2026|CocheMiranda_2026_9800016_len_310_MetaAn_20	blaB3	L	C	P	CocheMiranda_2026	CocheMiranda_2026-fARgene_CocheMiranda_2026.faa_class_b_3-CocheMiranda_2026_9800016_len_310_MetaAn_20	L	
C2|~blaB3-310_1|blaB3-310_1|LCP|Victor_2025|HoACLASS_b3_sequ2ence	blaB3	L	C	P	Victor_2025	Victor_2025-HoACLASS_b3_sequ2ence	L	
C2|~blaA1-376_1|blaA1-376_1|LCP|Victor_2025|HoACLASS_a_sequ68ence	blaA1	L	C	P	Victor_2025	Victor_2025-HoACLASS_a_sequ68ence	L	
C2|~blaB3-311_1|blaB3-311_1|LCP|Victor_2025b|Class_B3NSF43B3	blaB3	L	C	P	Victor_2025b	Victor_2025b-Class_B3NSF43B3	L	
C2|~blaB3-312_1|blaB3-312_1|LCP|Victor_2025b|Class_B3NSF6B3	blaB3	L	C	P	Victor_2025b	Victor_2025b-Class_B3NSF6B3	L	
C2|~blaA1-377_1|blaA1-377_1|LCP|Victor_2025b|Class_ANSF26A	blaA1	L	C	P	Victor_2025b	Victor_2025b-Class_ANSF26A	L	
C2|~blaA1-378_1|blaA1-378_1|LCP|Victor_2025b|Class_ANSF6A	blaA1	L	C	P	Victor_2025b	Victor_2025b-Class_ANSF6A	L	
C2|~blaB3-313_1|blaB3-313_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C37831.G3	blaB3	L	C	S	Ruppe_2019	Ruppe_2019-1|2607642|16|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG344.AS1.GP1.C37831.G3|blab3	L	
C2|~blaB3-314_1|blaB3-314_1|LCS|Ruppe_2019|MC3.MG341.AS1.GP1.C49850.G5	blaB3	L	C	S	Ruppe_2019	Ruppe_2019-1|2584226|16|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG341.AS1.GP1.C49850.G5|blab3	L	
C2|~blaB3-315_1|blaB3-315_1|LCS|Ruppe_2019|MC3.MG193.AS1.GP1.C5875.G2	blaB3	L	C	S	Ruppe_2019	Ruppe_2019-1|1118626|16|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG193.AS1.GP1.C5875.G2|blab3	L	
C2|~blaB-26_1|blaB-26_1|LCS|Ruppe_2019|S05_CZ_7_KJ692469_1_2	blaB	L	C	S	Ruppe_2019	Ruppe_2019-3|3873991|13|ARD-Forsberg-gene-catalog|S05_CZ_7_KJ692469_1_2|blab	L	
C2|~ant-24_1|ant-24_1|LCS|Ruppe_2019|MC3.MG100.AS1.GP1.C30096.G2	ant	L	C	S	Ruppe_2019	Ruppe_2019-1|27255|7|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG100.AS1.GP1.C30096.G2|ant	L	
C2|~aph3p-43_1|aph3p-43_1|LCP|Li_2025|k141_363241_seq1_1	aph3p	L	C	P	Li_2025	Li_2025-aminoglycoside_model_h|swine|k141_363241_seq1_1	L	
C2|~erm-125_1|erm-125_1|LCP|Li_2025|k141_1205886_seq1_1	erm	L	C	P	Li_2025	Li_2025-erm_type_f|swine|k141_1205886_seq1_1	L	
C2|~blaA1-379_1|blaA1-379_1|LCP|Li_2025|k141_397652_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|swine|k141_397652_seq1_1	L	
C2|~blaA1-380_1|blaA1-380_1|LCP|Li_2025|k141_133555_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|swine|k141_133555_seq1_1	L	
C2|~blaA1-381_1|blaA1-381_1|LCP|Li_2025|k141_456587_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k141_456587_seq1_1	L	
C2|~blaA1-382_1|blaA1-382_1|LCP|Li_2025|k141_100336_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k141_100336_seq1_1	L	
C2|~blaA1-384_1|blaA1-384_1|LCP|Li_2025|k119_185654_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k119_185654_seq1_1	L	
C2|~blaA1-385_1|blaA1-385_1|LCP|Li_2025|k141_582330_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k141_582330_seq1_1	L	
C2|~blaA1-386_1|blaA1-386_1|LCP|Li_2025|k141_48461_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k141_48461_seq1_1	L	
C2|~blaA1-387_1|blaA1-387_1|LCP|Li_2025|k141_130033_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k141_130033_seq1_1	L	
C2|~blaA1-388_1|blaA1-388_1|LCP|Li_2025|k141_246384_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k141_246384_seq1_1	L	
C2|~blaA1-390_1|blaA1-390_1|LCP|Li_2025|k141_723983_seq1_1	blaA1	L	C	P	Li_2025	Li_2025-class_a|chicken|k141_723983_seq1_1	L	
C2|~aph3p-44_1|aph3p-44_1|LCP|Li_2025|k141_3544808_seq1_1	aph3p	L	C	P	Li_2025	Li_2025-aminoglycoside_model_h|cattle|k141_3544808_seq1_1	L	
C2|~aph2b-33_1|aph2b-33_1|LCP|Li_2025|k141_479593_seq1_1	aph2b	L	C	P	Li_2025	Li_2025-aminoglycoside_model_g|cattle|k141_479593_seq1_1	L	
C2|~aac3-87_1|aac3-87_1|LCP|Li_2025|k141_229709_seq1_1	aac3	L	C	P	Li_2025	Li_2025-aminoglycoside_model_c|cattle|k141_229709_seq1_1	L	
C2|~erm-126_1|erm-126_1|LCP|Li_2025|k141_88548_seq1_1	erm	L	C	P	Li_2025	Li_2025-erm_type_a|cattle|k141_88548_seq1_1	L	
C2|~blaD2-153_1|blaD2-153_1|LCP|Li_2025|k141_28956_seq1_1	blaD2	L	C	P	Li_2025	Li_2025-class_d_2|cattle|k141_28956_seq1_1	L	
C2|~blaB3-316_1|blaB3-316_1|LCP|Li_2025|k141_2076904_seq1_1	blaB3	L	C	P	Li_2025	Li_2025-class_b_3|cattle|k141_2076904_seq1_1	L	
